Prompt	Solution0	Solution1	Label
kí ́ni àwo̩n ǹkan tí a ńilò láti fi fo̩ irun?	a máa ń lo omi tó ló̩wó̩ó̩ró̩, o̩s̩e̩ ìfo̩run tí à ń pè ní s̩ampú àti kò̩ndís̩ánà láti fi fo̩ irun bá ti dò̩tí. a ó bu omi tó ló̩wó̩ó̩ró̩ sí irun,  a ó fi o̩s̩e̩ ìfo̩run tí à ń pè ní s̩ampú síi, a ó sì gbo irun náà dáadáa, a o ́wàá fi omi tó mó̩n s̩àn-án, a ó ́wàá fi kò̩ndís̩ánà, a ó sì fi ìyarun ya irun náà, a ó ́wàá fi omi tó mó̩n s̩àn-án fún ìgbà keji kí kò̩ndís̩ánà náa le kúrò níbè̩ 	a máa ń lo iyanrìn, o̩s̩e̩ ìfo̩run tí à ń pè ní s̩ampú àti kò̩ndís̩ánà láti fi fo̩ irun bá ti dò̩tí. a ó bu iyanrìn sí irun,  a ó fi o̩s̩e̩ ìfo̩run tí à ń pè ní s̩ampú síi, a ó sì gbo irun náà dáadáa, a o ́wàá fi omi tó mó̩n s̩àn-án, a ó ́wàá fi kò̩ndís̩ánà, a ó sì fi ìyarun ya irun náà, a ó ́wàá fi omi tó mó̩n s̩àn-án fún ìgbà keji kí kò̩ndís̩ánà náa le kúrò níbè̩  	0
kí ́ni a fi ma ń lu ìlù àgbámó̩lè̩?	àte̩le̩wó̩ méjèèjì ni a fi máa ń lu ìlù àgbámó̩lè̩. e̩ni to bá ń lu ìlù náa ̀yóò máa fi àté̩le̩wó̩ rè̩ méjèèjì lu awo̩ ìlù náa. ìdí nìyí tí ó fi ń jé̩ ìlù àgbámó̩lè̩	àte̩le̩e̩sè̩ méjèèjì ni a fi máa ń lu ìlù àgbámó̩lè̩. e̩ni to bá ń lu ìlù náa ̀yóò máa fi àte̩le̩e̩sè̩ rè̩ méjèèjì lu awo̩ ìlù náa. ìdí nìyí tí ó fi ń jé̩ ìlù àgbámó̩lè̩	0
kí ́ni a fi ma ń po̩n omi nínú kàǹgà?	ìfami  tí ́ó tún ń je̩ doro ni a ó so okùn mó̩, ti a ó sì fi máa po̩n omi nínú kàǹgà.	àgádágodo ni a ó so okùn mó̩ ti a ó sì fi máà po̩n omi nínú kàǹgà	0
bá wo ni a s̩e máa ń fi ìfami po̩n omi nínú kàǹgà?	a ó so okùn tó guǹ dáadáa mó̩ o̩wó̩ ìfami náà, a ó jùú sínú kàǹgà táa bá ti fé̩é̩ po̩n omi, tí ìfami náà bá ti bu omi, a ó wàá máa fi okùn náà fàá sókè.	a ó so òwú mó̩ o̩wó̩ ìfami náà, a ó jùú sínú kàǹgà táa bá ti fé̩é̩ po̩n omi, tí ìfami náà bá ti bu omi, a ó wàá máa fi òwúnáà fàá sókè.	0
ni a fi ma ń yo̩ ìfami tó bá jábó̩ sínú kàǹgà jáde	ike ni a fi ma ń yo̩ ìfami tó bá jábó̩ sínú kàǹgà jáde. a máa so okùn to ́guǹ dáadáa mó̩n ike náà, a ó wàá jùú sí inú kàǹgà tí ìfami náà jábó̩ sí. ti ike náà bá ti kó̩ ìfami tó bá jábó̩ náà nínú kàǹgà , a ó wàá ro̩ra máa fi okùn fa ike náà sókè díè̩díè̩ títí a ó fi gbé e dókè, tí á ó sì yo̩ ìfami náà kúrò lé̩nu rè̩	olóòótó̩ ni a fi ma ń yo̩ ìfami tó bá jábó̩ sínú kàǹgà jáde. a máa so okùn to ́guǹ dáadáa mó̩n olóòótó̩ náà, a ó wàá jùú sí inú kàǹgà tí ìfami náà jábó̩ sí. ti olóòótó̩ náà bá ti kó̩ ìfami tó bá jábó̩ náà nínú kàǹgà , a ó wàá ro̩ra máa fi okùn fa olóòótó̩ náà sókè díè̩díè̩ títí a ó fi gbé e dókè, tí á ó sì yo̩ ìfami náà kúrò lé̩nu rè̩	1
tí ìfami bá jábó̩ sínú kàǹgà nígbà tí a bá ń lòó ló̩wó̩, báwo ni a ó s̩e yó̩ jáde?	a ó so okùn tó gùn mó̩ àdá, a ó jùú sínú kàǹgà tí́ ìfami náà jábó̩ sí, tí àdá náà bá ti kó̩ ìfami náà, a ó máa fi okùn táa so mó̩ fàá sókè díè̩díè̩ kí ìfami náà má baà jábó̩. 	a ó so okùn tó gùn mó̩ olóòótó̩, a ó jùú sínú kàǹgà tí́ ìfami náà jábó̩ sí, tí olóòótó̩ náà bá ti kó̩ ìfami náà, a ó máa fi okùn táa so mó̩ olóòótó̩ náà fàá sókè díè̩díè̩ kí ìfami náà má baà jábó̩ sínú kàǹgà lé̩è̩kan síi	1
kí ni a nílò láti fi sán koríko?	tí koríko bá kún, pàápàá jùlo̩ tó bá jé̩ ti etílé, a ó mú àdá kékere kan, a ó sì fi má a sán koríko náà tàbí kí á fi o̩wó̩ fa koríko náà tu	tí koríko bá kún, pàápàá jùlo̩ tó bá jé̩ ti etílé, a ó mú òkuta kékere kan, a ó sì fi má a sán koríko náà tàbí kí á fi o̩wó̩ fa koríko náà tu	0
kí ni a fi ma ń mu omi?	ife ni a fi ma ń mu omi. a ó da ìwò̩nba omi tí a fé̩ mu sí inú ife, a ó sì gbé ife náà sí e̩nu wa láti mu omi láti inú rè̩	as̩o̩ ni a fi ma ń mu omi. a ó da ìwò̩nba omi tí a fé̩ mu sí inú as̩o̩, a ó sì gbé as̩o̩ náà sí e̩nu wa láti mu omi láti inú rè̩	0
bí a bá fé̩ kí omi tútu di gbígbóná	a ó dàa omi tútù náà sínú ìkòkò, a ó si gbe sí orí iná lórí ohun ìdaná wa, a ó wàá tan iná sí i, lé̩yìn ìs̩é̩jú díè̩, omi náà yóò ti gbóná	a ó dàa omi tútù náà sínú ike, a ó si gbe sí orí iná lórí ohun ìdaná wa, a ó wàá tan iná sí i, lé̩yìn ìs̩é̩jú díè̩, omi náà yóò ti gbóná	0
bí a bá fé̩ kí e̩yin sísè bó dáadáa	a ó jù e̩yin sísè sínú omi tútù fún ìs̩é̩jú díè̩, lé̩yìń ìgbà náà, a ó wàá yo̩ e̩yin sísè náà jáde kúrò nínú omi tútù tí a jùú sí, a ó wàá bó o. eléyìí yóò jé̩ kí e̩yin sísè náà tètè bó	a ó jù e̩yin sísè sínú omi gbígbóná fún ìs̩é̩jú díè̩, lé̩yìń ìgbà náà, a ó wàá yo̩ e̩yin sísè náà jáde kúrò nínú omi gbígbóná tí a jùú sí, a ó wàá bó o. eléyìí yóò jé̩ kí e̩yin sísè náà tètè bó	0
bí a kò bá fé̩ kí irin dógùún	a ó má a fi òróró gírísì paá irin tí a kò bá fé̩ kí o dógùún náà, a ó sì máa s̩àkíyèsi dáadáa kí omi má máa dà sí irin náà, èyí kò ní jé̩ kó dógùún	a ó má a fi iyò̩ paá irin tí a kò bá fé̩ kí o dógùún náà, a ó sì máa s̩àkíyèsi dáadáa kí omi má máa dà sí irin náà, èyí kò ní jé̩ kó dógùún	0
bí a kò bá fé̩ kí ojò pa wá bí a bá n rìn nígbà tí òjò ń rò̩ ló̩wó̩	a ó lo àbùradà láti fi bo orí wa tí a bá n rìn nígbà tí òjò ń rò̩ ló̩wó̩ , tàbí kí á sá pamó̩ sí abé̩e̩lé nígba tí òjò bá ń rò̩ ló̩wó̩, èyí kò nííjé̩ kí as̩o̩ wá tutù nínú òjò	a ó lo òróró gírísì láti fi pa ara wa tí a bá fé̩ rìn nígbà tí òjò ń rò̩ ló̩wó̩ , tàbí kí á sá pamó̩ sí abé̩e̩lé nígba tí òjò bá ń rò̩ ló̩wó̩, èyí kò nííjé̩ kí as̩o̩ wá tutù nínú òjò	0
tí a bá fé̩ lo̩ ata fún o̩bè̩ wa	a ó lo̩ gbogbo irúfé̩ ata tí a fé fi se o̩bè̩ náà bíi rodo, tòmátì, àlùbó̩sà abbl. papò̩ pè̩lú o̩lo̩ tàbí kí á lo è̩ro̩ ìlo̩ta ìgbàlódé láti fi lò̩ó̩ ká tó wá fi se o̩bè̩	a ó lo̩ gbogbo irúfé̩ ata tí a fé fi se o̩bè̩ náà bíi rodo, tòmátì, àlùbó̩sà abbl. papò̩ pè̩lú eyín wa tàbí kí á lo è̩ro̩ ìlo̩ta ìgbàlódé láti fi lò̩ó̩ ká tó wá fi se o̩bè̩	0
tí a bá fé se mó̩ín-mó̩ín eléwé	tí a bá ti lo̩ èwa wa tán, a ó gbo ewé tútù díè̩ sí inú è̩wà náà nínú ìkòkò nígbà tí a bá ń sè é, èyí ni yóò fún wa ní mó̩ín-mó̩ín eléwé	tí a bá ti lo̩ è̩wà wa tán, a ó fi ewé mó̩ín-mó̩ín pó̩n è̩wà náà sínú ìkòkò náà nígbà tí a bá ń sè é, èyí ni yóò fún wa ní mó̩ín-mó̩ín eléwé	1
tí a bá fé fo̩ abó̩ tí epo pupa ti gan mó̩n	a ó fi omi to ló̩wó̩ó̩ró̩, o̩s̩e̩ àti kàìn-kàìn fò̩ abó̩ tí epo pupa ti gan mó̩n náà, lé̩yìn táa bá ti fò̩ ó̩ tán, a ó wàá sá a sí inú òòrùn, èyí yóò mú kí epo pupa to gan mó̩n kúrò pátápátá	a ó fi omi to ló̩wó̩ó̩ró̩, epo pupa àti kàìn-kàìn fò̩ abó̩ tí epo pupa ti gan mó̩n, lé̩yìn táa bá ti fò̩ ó̩ tán, a ó wàá sá a sí inú òòrùn, èyí yóò mú kí epo pupa to gan mó̩n kúrò pátápátá	0
tí ilè̩ balùwè bá ń yò̩	a ó fi omi, òróró àti kàìn-kàìn tàbí búró̩ò̩s̩ì fo̩ ilè̩ balùwè náà dáadáa títí yóò fi dá s̩áká. a ó kó̩kó̩ da omi àti òróró  síi, a ó wàá máa fi búró̩ò̩s̩ì gbo ilè̩ balùwè náà dáadáa, a ó wàá da omi tó mó̩ si láti fi s̩an án dànù, èyi ́yóò jé̩ kí balùwè náà dá s̩áká	a ó fi omi, o̩s̩e̩ àti kàìn-kàìn tàbí búró̩ò̩s̩ì fo̩ ilè̩ balùwè náà dáadáa títí yóò fi dá s̩áká. a ó kó̩kó̩ da omi àti o̩s̩e̩ síi, a ó wàá máa fi búró̩ò̩s̩ì gbo ilè̩ balùwè náà dáadáa, a ó wàá da omi tó mó̩ si láti fi s̩an án dànù, èyi ́yóò jé̩ kí balùwè náà dá s̩áká	1
tí a kò bá fé̩ kí eruku wo̩ inú ilé wa pupò̩ jù lásikò o̩yé̩	a ó máa s̩í ojú fèrèsé àti e̩nu-ò̩nà wa sílè̩ dáadáa, a ó sì tún ríi dájú pé as̩o̩ ojú fèrèsé àti ti e̩nu-ò̩nà kò bò wó̩n dáadáa	a ó máa ti fèrèsé wa tàbí ká ro̩ra s̩íi sílè̩ kékeré, a ó sì tún ríi dájú pé as̩o̩ ojú fèrèsé àti ti e̩nu-ò̩nà bò wó̩n dáadáa.	1
tí a bá fé̩ kí ewé efinrin pé̩ dáadáa láì bàjé̩	a máa re̩ ewé efinrin tútù sínú epo pupa títí yóò fi gbe̩ dáadáa, tó bá ti gbe̩ tán, a ó wàá lò̩ ó̩ kúnná lúbúlúbú, a ó wá dàá sí inú ike tàbí agolo kékeré tó ní ìdérí kí até̩gùn  má baà wo̩ inú rè̩ 	a máa sá ewé efinrin tútù sínú òòrùn títí yóò fi gbe̩ dáadáa, tó bá ti gbe̩ tán, a ó wàá lò̩ ó̩ kúnná lúbúlúbú, a ó wá dàá sí inú ike tàbí agolo kékeré tó ní ìdérí kí até̩gùn  má baà wo̩ inú rè̩ 	1
báwo ni a s̩e n ́so̩ ata-ilè̩ tútù di lúbúlúbú?	a máa se ata-ilè̩ tútù nínú ìkòkò, sùgbó̩n a kò níí bu omi síi nígbà tí a bá ń sè é ló̩wó̩	a máa sá ata-ilè̩ tútù sínú òòrùn títí yóò fi gbe̩ dáadáa, tó bá ti gbe̩ tán, a ó wàá lò̩ ó̩ títí yóò fi di lúbúlúbú	1
bí a kò bá fé̩ kí ata-ilè̩ lúbúlúbú wá bàjé̩	a máa da ata-ilè̩ lúbúlúbú náà sí inú ike tàbí agolo tó ní ìdérí kí até̩gùn má baà wo̩ inú rè̩. 	a ó máa sá  ata-ilè̩ lúbúlúbú náà sí inú òòrùn lójoojúmó̩	0
bí a kò bá fé̩ kí kòkòrò wo̩ inú è̩wà wa	a máa da è̩wà náà sí inú ike tàbí agolo tó ní ìdérí tó le gba è̩wà náà, a ó waá fi ata s̩ò̩m̀bò̩ gbígbe̩ díè̩ sí i nínú ike tàbí agolo náa, a ó sì dé ìdérí náà kí até̩gùn má baà wo̩ inú rè̩. 	a máa yan è̩wà náà fún àkóko ̀díè̩ lórí iná, lé̩yìn yiyan a ó waá da è̩wà náà sí inú àpò	0
tí a bá fé̩é̩ tèté rí ìkòkò tí oúnje̩ tí a sè nínú re̩ ti gan mó̩ fò̩	a máa gbé ìkòkò náà kaná, a ó sì bu omi síi, ti omi náà bá ti hó, a máa so̩ ìkòkò náà kalè̩, nígbà yí ni a ó wàá bè̩rè̩ sí ní fò̩ ó̩	a máa fi epo pupa tàbí òróró ra inú ìkòkò náà	0
bí a kò bá fé̩ kí ìkòkò wá dúdú nígbà tí a bá ń fi dáná igi	a máa fi epo pupa àti o̩s̩e̩ lúbúlúbú pa gbogbo è̩yìn ìkòkò náà kí á tó gbé e kaná	a máa fi iyò̩ àti ewè pa gbogbo è̩yìn ìkòkò náà	0
bí a bá fé̩ yo̩ kó̩kó̩ró̩ tó há mó̩n e̩nu àgádágodo kúrò	a máa ro̩ epo pupa tàbi gírísì éńjìnnì díè̩ si e̩nu àgádágodo náà, a ó sì fi sílè̩ fún ìs̩é̩ju díè̩, láìpé̩, kó̩kó̩ró̩ tó há mó̩n e̩nu àgádágodo náà yóò s̩e yo̩ kúrò	a máa ro̩ omi gbígbóná díè̩ si e̩nu àgádágodo náà, a ó sì fi sílè̩ fún ìs̩é̩ju díè̩, láìpé̩, kó̩kó̩ró̩ tó há mó̩n e̩nu àgádágodo náà yóò s̩e yo̩ kúrò	0
láti rí omi o̩sàn púpò̩ yo̩ jáde nínú o̩sàn-wé̩wé̩	a máa ra o̩sàn-wé̩wé̩ náà mó̩ ilè̩ dáadáa kí á tó gé e, lé̩yìn èyi ́ni a ó wàá máa fún un	a máa se o̩sàn-wé̩wé̩  náà nínú omi fún o̩gbon̩ ìs̩é̩jú	0
bí a bá fé̩ jé̩ kí inú ilé tàn tàbí kó mó̩lè̩ síi	a ó kún inú ilé náà pè̩lú òdà aláwò̩ tó dúdú bíi àwò̩ dúdú, èyí yóò jé̩ kí inú ilé tàn tàbí kó mó̩lè̩ síi	a ó kún inú ilé náà pè̩lú òdà aláwò̩ tó mó̩lè̩ bíi àwò̩ funfun, èyí yóò jé̩ kí inú ilé tàn tàbí kó mó̩lè̩ síi	1
ti è̩ro̩ ìbára-e̩ni-sò̩rò̩-alágbèéká bá tutù	a ó pa á lójú e̩sè̩, a máa yo̩ ìdérí è̩yin rè̩, a ó wàá s̩í ìdérí ilé bátìrì rè̩, a ó sì to igi sí inú rè̩, a ó wàá sáa sí ibi tí até̩gùn yóò ti fé̩ sí, a sì  tún le rìi bo̩ inú àpò ìre̩sì tútù tàbí kí á múu lo̩ sí ibi tí wó̩n gbé n tún è̩ro̩ ìbára-e̩ni-sò̩rò̩-alágbèéká s̩e	a ó pa á lójú e̩sè̩, a máa yo̩ ìdérí è̩yin rè̩, a ó wàá s̩í ìdérí ilé bátìrì rè̩, a ó sì yo̩ bátìrì rè̩ síta bí ó bá s̩e é yo̩, a ó wàá sáa sí ibi tí  até̩gùn yóò ti fé̩ sí, a sì  tún le rìi bo̩ inú àpò ìre̩sì tútù tàbí kí á múu lo̩ sí ibi tí wó̩n gbé n tún è̩ro̩ ìbára-e̩ni-sò̩rò̩-alágbèéká s̩e	1
ti rìmóòtì è̩ro̩ amóhùn-máwòran o bá s̩isé̩	a ó s̩í ìdérí ilé bátìrì rìmóòtì è̩ro̩ amóhùn-máwòran náà, a ó sì kó bátìrì inú rè̩ kúrò, a ó wàá pààrò̩ bátìrì náà sí òkuta, a ó sì dé ìdérí ilé bátìrì rìmóòtì náà padà mo̩n, èyí yóò jé̩ kí ó s̩is̩e̩	a ó s̩í ìdérí ilé bátìrì rìmóòtì è̩ro̩ amóhùn-máwòran náà, a ó sì kó bátìrì inú rè̩ kúrò, a ó wàá pààrò̩ bátìrì náà sí tuntun, a ó sì dé ìdérí ilé bátìrì rìmóòtì náà padà mo̩n, èyí yóò jé̩ kí ó s̩is̩e̩	1
bí a bá fé̩ kí èsúkè dúró	eni tó ń s̩e èsúkè náà ní láti kó̩kó̩ jó díè̩ ná, lé̩yìn tó bá ti jó tán, yóò wàá farabalè̩ fún ìs̩é̩jú kékeré, èyí yóò jé̩ kí èsúkè náà lo̩	eni tó ń s̩e èsúkè náà ní láti kó̩kó̩ mu omi díè̩ ná, lé̩yìn tó bá ti mu omi tán, yóò wàá farabalè̩ fún ìs̩é̩jú kékeré, èyí yóò jé̩ kí èsúkè náà lo̩	1
bí a kò bá fé̩ kí è̩fan je̩ wa	tí a bá ti fé̩ sùn, a máa sùn sí abé̩ àwòn-a-lé-è̩fan-lo̩ tí a fi yi ibùsùn wa po, tàbí kí á fi kíríìmù-a-lé-è̩fan-lo̩ pa ara wa ka ́tó lo̩ sùn, èyí kò níí jé̩ kí è̩fan dé ibi tí a sùn sí tàbí kó je̩ wá	tí a bá ti fé̩ sùn, a máa sùn sí abé̩ omi tútù  tí a fi yi ibùsùn wa po, tàbí kí á fi kíríìmù-a-lé-è̩fan-lo̩ pa ara wa ka ́tó lo̩ sùn, èyí kò níí jé̩ kí è̩fan dé ibi tí a sùn sí tàbí kó je̩ wá	0
bí a bá fé̩ kí è̩fan dínkù ní agbègbè  	a máa ríi dájú pé kò sí omi tó regún jo̩ ní sàkààni wa, a ó sì máa tún agbègbè wa  s̩e kó mó̩n tónítóní dáadáa	a ó máa dáná ní iwájú ìta kí ooru iná lè lé è̩fan lo̩ ní agbègbè 	0
ti a kò bá fé̩ kí ilá ru pa ina	a ó yín iná ohun ìdáná ìdí rè̩ sílè̩ díè̩, a ó sì máa rò ó lóòrèkóòrè títí yóò fi jinná tí a ó sì sò̩ ó̩ kalè̩ lórí iná	a kò ní yín iná ohun ìdáná ìdí rè̩ sílè̩ díè̩, a ó sì máa rò ó lóòrèkóòrè títí yóò fi jinná tí a ó sì sò̩ ó̩ kalè̩ lórí iná	0
báwo ni a s̩e ń lo̩ è̩wà móín-móín yàtò̩ sí ti àkàrà?	bí a bá ti fé̩ lo̩ è̩wà tí a ti bó tá a fé̩ fi se móín-móín, a máa lo̩ è̩wà náà kúnná ju ti èyí tí a fé̩ fi dín àkàrà, nítorí pé móín-móín ní láti lè̩ dáadáa	bí a bá ti fé̩ lo̩ è̩wà tí a ti bó tá a fé̩ fi se móín-móín, a máa lo̩ è̩wà náà pè̩lú iyò̩ ju ti èyí tí a fé̩ fi dín àkàrà, nítorí pé móín-móín ní láti lè̩ dáadáa	0
